id,nameFirst,nameLast,time,time2,Food,Beverages,Takeout,Music
jkuszynski134,Jacelyn,Kuszynski,30,15,{'preference': 5},{'preference': 1},{'preference': 1},{'preference': 1}
hluvian486,Ha,Luvian,30,25,{'preference': 2},{'preference': 5},{'preference': 4},{'preference': 5}
rsarisky862,Ruthann,Sarisky,15,10,{'preference': 5},{'preference': 2},{'preference': 2},{'preference': 5}
dmadagan449,Duncan,Madagan,30,5,{'preference': 5},{'preference': 1},{'preference': 3},{'preference': 1}
cnuriddin408,Camila,Nuriddin,20,20,{'preference': 3},{'preference': 4},{'preference': 5},{'preference': 1}
tlarimer429,Therese,Larimer,10,5,{'preference': 1},{'preference': 2},{'preference': 5},{'preference': 3}
ndecio19,Nathanial,Decio,25,10,{'preference': 1},{'preference': 3},{'preference': 4},{'preference': 1}
nblem358,Norma,Blem,10,10,{'preference': 4},{'preference': 3},{'preference': 1},{'preference': 4}
seyrich171,Shu,Eyrich,15,25,{'preference': 3},{'preference': 4},{'preference': 3},{'preference': 1}
tmalla905,Tony,Malla,25,5,{'preference': 2},{'preference': 2},{'preference': 4},{'preference': 2}
mearwood796,Mikki,Earwood,30,25,{'preference': 1},{'preference': 4},{'preference': 3},{'preference': 4}
jlovecchio137,Jack,Lovecchio,20,10,{'preference': 4},{'preference': 4},{'preference': 3},{'preference': 4}
mvogelsang264,Monserrate,Vogelsang,25,25,{'preference': 5},{'preference': 5},{'preference': 4},{'preference': 4}
klacognata296,Kelsey,Lacognata,15,25,{'preference': 1},{'preference': 1},{'preference': 4},{'preference': 2}
gketchum625,Gaynelle,Ketchum,10,30,{'preference': 5},{'preference': 4},{'preference': 2},{'preference': 2}
sschmier733,Simon,Schmier,20,10,{'preference': 2},{'preference': 4},{'preference': 2},{'preference': 4}
mdanas171,Mel,Danas,10,15,{'preference': 5},{'preference': 4},{'preference': 3},{'preference': 4}
elennert732,Eunice,Lennert,30,25,{'preference': 4},{'preference': 2},{'preference': 5},{'preference': 4}
apulice601,Ara,Pulice,20,5,{'preference': 2},{'preference': 4},{'preference': 4},{'preference': 1}
oplecker9,Ollie,Plecker,20,10,{'preference': 1},{'preference': 3},{'preference': 2},{'preference': 3}
qaniol24,Quintin,Aniol,15,20,{'preference': 1},{'preference': 3},{'preference': 4},{'preference': 5}
jaboudi401,Jamie,Aboudi,15,10,{'preference': 3},{'preference': 3},{'preference': 2},{'preference': 2}
slopiccalo408,Selene,Lopiccalo,20,25,{'preference': 4},{'preference': 4},{'preference': 5},{'preference': 3}
ethweatt733,Edelmira,Thweatt,30,20,{'preference': 1},{'preference': 1},{'preference': 5},{'preference': 1}
ldeavila682,Lyman,Deavila,10,5,{'preference': 4},{'preference': 4},{'preference': 3},{'preference': 1}
cridders512,Candance,Ridders,25,15,{'preference': 4},{'preference': 1},{'preference': 4},{'preference': 3}
shague892,Simon,Hague,30,15,{'preference': 1},{'preference': 3},{'preference': 4},{'preference': 2}
abrezinka425,Alberto,Brezinka,15,20,{'preference': 3},{'preference': 3},{'preference': 1},{'preference': 5}
smcgreevy975,Siobhan,Mcgreevy,5,5,{'preference': 1},{'preference': 4},{'preference': 4},{'preference': 5}
jmoghadam607,Jack,Moghadam,5,10,{'preference': 4},{'preference': 4},{'preference': 5},{'preference': 5}
cdwinell567,Chu,Dwinell,5,20,{'preference': 1},{'preference': 2},{'preference': 4},{'preference': 4}
bnaslund136,Berry,Naslund,15,20,{'preference': 5},{'preference': 3},{'preference': 4},{'preference': 2}
aseabright396,Anya,Seabright,25,5,{'preference': 4},{'preference': 4},{'preference': 4},{'preference': 4}
fcrear441,Fabian,Crear,5,15,{'preference': 4},{'preference': 1},{'preference': 3},{'preference': 1}
ccallarman847,Carita,Callarman,20,5,{'preference': 4},{'preference': 3},{'preference': 1},{'preference': 4}
nmestanza810,Norbert,Mestanza,20,10,{'preference': 4},{'preference': 4},{'preference': 4},{'preference': 2}
opfleider862,Odell,Pfleider,10,5,{'preference': 2},{'preference': 1},{'preference': 3},{'preference': 4}
triva932,Thad,Riva,30,5,{'preference': 4},{'preference': 3},{'preference': 1},{'preference': 3}
llew516,Lance,Lew,20,30,{'preference': 1},{'preference': 4},{'preference': 4},{'preference': 4}
jtemkin452,Jonas,Temkin,5,5,{'preference': 2},{'preference': 5},{'preference': 3},{'preference': 1}
vahrenholz444,Veronica,Ahrenholz,5,10,{'preference': 1},{'preference': 1},{'preference': 2},{'preference': 2}
tmihok941,Troy,Mihok,25,20,{'preference': 4},{'preference': 2},{'preference': 1},{'preference': 2}
twhisner302,Trevor,Whisner,20,10,{'preference': 4},{'preference': 3},{'preference': 1},{'preference': 3}
ihurn618,Irma,Hurn,10,15,{'preference': 5},{'preference': 3},{'preference': 3},{'preference': 3}
kmooers822,Klara,Mooers,25,25,{'preference': 3},{'preference': 4},{'preference': 1},{'preference': 5}
wbakken945,Warner,Bakken,10,30,{'preference': 4},{'preference': 2},{'preference': 5},{'preference': 5}
mkraushaar742,Milo,Kraushaar,5,5,{'preference': 4},{'preference': 2},{'preference': 3},{'preference': 3}
lmederos500,Levi,Mederos,30,10,{'preference': 1},{'preference': 4},{'preference': 4},{'preference': 5}
aschlipf317,Archie,Schlipf,20,15,{'preference': 2},{'preference': 4},{'preference': 1},{'preference': 5}
larris623,Lorna,Arris,25,20,{'preference': 3},{'preference': 5},{'preference': 4},{'preference': 4}
wweikle908,Wan,Weikle,5,25,{'preference': 5},{'preference': 5},{'preference': 4},{'preference': 4}
pbenenati284,Phyllis,Benenati,10,15,{'preference': 1},{'preference': 3},{'preference': 3},{'preference': 3}
wmauriello287,Ward,Mauriello,10,15,{'preference': 4},{'preference': 4},{'preference': 1},{'preference': 5}
mdaykin928,Marjorie,Daykin,30,5,{'preference': 2},{'preference': 2},{'preference': 1},{'preference': 4}
alamp237,Antony,Lamp,25,15,{'preference': 1},{'preference': 2},{'preference': 1},{'preference': 5}
mteves531,Mei,Teves,20,5,{'preference': 5},{'preference': 5},{'preference': 4},{'preference': 2}
tmittman672,Ted,Mittman,25,30,{'preference': 4},{'preference': 1},{'preference': 3},{'preference': 5}
mmeurin388,Mel,Meurin,20,15,{'preference': 4},{'preference': 2},{'preference': 1},{'preference': 5}
jklimesh277,Jan,Klimesh,20,5,{'preference': 3},{'preference': 4},{'preference': 2},{'preference': 1}
kbrunt443,Kristofer,Brunt,5,10,{'preference': 3},{'preference': 5},{'preference': 1},{'preference': 3}
rstansbury269,Roni,Stansbury,20,15,{'preference': 5},{'preference': 1},{'preference': 3},{'preference': 3}
sfranca916,Sirena,Franca,15,25,{'preference': 3},{'preference': 1},{'preference': 5},{'preference': 1}
rcobrin632,Rolanda,Cobrin,15,30,{'preference': 2},{'preference': 5},{'preference': 4},{'preference': 5}
eshiraishi425,Evelin,Shiraishi,5,20,{'preference': 4},{'preference': 5},{'preference': 2},{'preference': 1}
svanderzwa143,Sonia,Vanderzwaag,5,25,{'preference': 1},{'preference': 3},{'preference': 3},{'preference': 3}
spagnozzi320,Sid,Pagnozzi,15,10,{'preference': 5},{'preference': 3},{'preference': 4},{'preference': 3}
tmunns641,Tawna,Munns,25,20,{'preference': 1},{'preference': 3},{'preference': 5},{'preference': 2}
lamis156,Lauretta,Amis,5,10,{'preference': 5},{'preference': 3},{'preference': 4},{'preference': 3}
cbronw850,Carolina,Bronw,10,25,{'preference': 2},{'preference': 4},{'preference': 3},{'preference': 1}
kmccartha175,Kermit,Mccartha,10,20,{'preference': 2},{'preference': 1},{'preference': 5},{'preference': 2}
jhedgepath687,Jannie,Hedgepath,20,5,{'preference': 4},{'preference': 4},{'preference': 4},{'preference': 5}
ckrolick537,Calvin,Krolick,25,25,{'preference': 2},{'preference': 2},{'preference': 2},{'preference': 2}
stamanaha414,Sherwood,Tamanaha,30,10,{'preference': 5},{'preference': 3},{'preference': 1},{'preference': 3}
nlungren135,Nella,Lungren,10,5,{'preference': 3},{'preference': 1},{'preference': 1},{'preference': 3}
jmaglioli273,Jack,Maglioli,15,25,{'preference': 5},{'preference': 3},{'preference': 3},{'preference': 5}
dhowk467,Danny,Howk,15,25,{'preference': 1},{'preference': 5},{'preference': 1},{'preference': 5}
ctaylor684,Chasidy,Taylor,25,20,{'preference': 4},{'preference': 5},{'preference': 3},{'preference': 2}
bgamer229,Bettye,Gamer,25,25,{'preference': 4},{'preference': 4},{'preference': 2},{'preference': 4}
pfuel603,Paula,Fuel,25,10,{'preference': 5},{'preference': 1},{'preference': 5},{'preference': 1}
leyubeh219,Lonnie,Eyubeh,30,10,{'preference': 3},{'preference': 5},{'preference': 4},{'preference': 3}
nrief481,Nicola,Rief,30,10,{'preference': 3},{'preference': 4},{'preference': 2},{'preference': 3}
mrobeck734,Michelina,Robeck,10,15,{'preference': 1},{'preference': 4},{'preference': 4},{'preference': 4}
dedelen101,Deloris,Edelen,25,20,{'preference': 4},{'preference': 4},{'preference': 5},{'preference': 3}
lbowdler90,Laura,Bowdler,30,30,{'preference': 3},{'preference': 5},{'preference': 2},{'preference': 2}
moilvares671,Merlene,Oilvares,10,25,{'preference': 3},{'preference': 3},{'preference': 4},{'preference': 3}
acucuzza22,Antonio,Cucuzza,10,10,{'preference': 1},{'preference': 5},{'preference': 3},{'preference': 2}
smandala169,Sammy,Mandala,20,25,{'preference': 1},{'preference': 4},{'preference': 5},{'preference': 4}
hmayr831,Henry,Mayr,30,30,{'preference': 1},{'preference': 5},{'preference': 2},{'preference': 3}
bgill346,Bev,Gill,25,10,{'preference': 4},{'preference': 1},{'preference': 2},{'preference': 4}
jbeierschm498,Jacques,Beierschmitt,15,10,{'preference': 2},{'preference': 5},{'preference': 3},{'preference': 1}
mlomino372,Mallory,Lomino,5,20,{'preference': 4},{'preference': 5},{'preference': 1},{'preference': 4}
adonkin375,Andres,Donkin,15,25,{'preference': 2},{'preference': 3},{'preference': 5},{'preference': 3}
jhandschum417,Jacquiline,Handschumaker,25,30,{'preference': 4},{'preference': 3},{'preference': 4},{'preference': 2}
mpinke61,Mose,Pinke,5,25,{'preference': 5},{'preference': 2},{'preference': 4},{'preference': 5}
ymiesner412,Ying,Miesner,15,5,{'preference': 4},{'preference': 2},{'preference': 2},{'preference': 1}
raylward507,Rodney,Aylward,30,20,{'preference': 2},{'preference': 4},{'preference': 4},{'preference': 1}
jkubish949,Junior,Kubish,15,15,{'preference': 1},{'preference': 1},{'preference': 3},{'preference': 1}
ekerss639,Elana,Kerss,5,30,{'preference': 5},{'preference': 2},{'preference': 2},{'preference': 1}
rmcgrone336,Ricky,Mcgrone,5,10,{'preference': 2},{'preference': 2},{'preference': 3},{'preference': 1}
rrussom797,Rhona,Russom,5,5,{'preference': 5},{'preference': 3},{'preference': 5},{'preference': 1}
icory129,Ivory,Cory,25,10,{'preference': 5},{'preference': 2},{'preference': 2},{'preference': 3}
ctuchman104,Ciara,Tuchman,30,30,{'preference': 1},{'preference': 1},{'preference': 2},{'preference': 2}
rkallman63,Racquel,Kallman,5,5,{'preference': 3},{'preference': 2},{'preference': 4},{'preference': 3}
tdemeritte183,Tova,Demeritte,30,5,{'preference': 5},{'preference': 5},{'preference': 5},{'preference': 5}
abalmir251,Aaron,Balmir,20,5,{'preference': 4},{'preference': 2},{'preference': 4},{'preference': 2}
mshao377,Miki,Shao,10,25,{'preference': 5},{'preference': 4},{'preference': 4},{'preference': 4}
rtish649,Ricki,Tish,15,15,{'preference': 3},{'preference': 4},{'preference': 2},{'preference': 3}
sgotts48,Shawn,Gotts,5,25,{'preference': 2},{'preference': 2},{'preference': 4},{'preference': 5}
ehanneman682,Elias,Hanneman,10,30,{'preference': 5},{'preference': 3},{'preference': 3},{'preference': 4}
nmetge739,Nedra,Metge,10,20,{'preference': 5},{'preference': 1},{'preference': 4},{'preference': 3}
ehardinger401,Edgardo,Hardinger,10,10,{'preference': 3},{'preference': 2},{'preference': 3},{'preference': 5}
tdass482,Tim,Dass,25,30,{'preference': 2},{'preference': 2},{'preference': 1},{'preference': 3}
csaabatman955,Cody,Saabatmand,30,15,{'preference': 2},{'preference': 4},{'preference': 1},{'preference': 2}
rberbes519,Russell,Berbes,30,30,{'preference': 3},{'preference': 3},{'preference': 3},{'preference': 1}
wpawelek482,Wendy,Pawelek,20,30,{'preference': 2},{'preference': 3},{'preference': 4},{'preference': 5}
sbonning637,Sage,Bonning,10,5,{'preference': 5},{'preference': 5},{'preference': 5},{'preference': 1}
thudy112,Tracey,Hudy,20,15,{'preference': 3},{'preference': 4},{'preference': 5},{'preference': 1}
larietta736,Lawrence,Arietta,30,30,{'preference': 3},{'preference': 5},{'preference': 3},{'preference': 1}
tschwulst910,Tresa,Schwulst,15,15,{'preference': 2},{'preference': 4},{'preference': 2},{'preference': 3}
bnoda352,Bill,Noda,30,20,{'preference': 5},{'preference': 4},{'preference': 3},{'preference': 4}
dlebrecque935,Drusilla,Lebrecque,25,15,{'preference': 2},{'preference': 1},{'preference': 1},{'preference': 3}
jscharfenb750,Jude,Scharfenberg,10,20,{'preference': 5},{'preference': 3},{'preference': 3},{'preference': 5}
kbegen626,Kandy,Begen,20,15,{'preference': 5},{'preference': 5},{'preference': 5},{'preference': 3}
mthackston46,Milan,Thackston,10,20,{'preference': 4},{'preference': 3},{'preference': 5},{'preference': 3}
gcasteneda217,Gil,Casteneda,15,20,{'preference': 4},{'preference': 2},{'preference': 2},{'preference': 1}
gawong649,Garland,Awong,30,25,{'preference': 3},{'preference': 3},{'preference': 5},{'preference': 1}
lmunier128,Lavern,Munier,30,15,{'preference': 2},{'preference': 3},{'preference': 5},{'preference': 1}
ageidner918,Angella,Geidner,5,30,{'preference': 4},{'preference': 5},{'preference': 3},{'preference': 5}
mhesley92,Magda,Hesley,20,10,{'preference': 2},{'preference': 3},{'preference': 1},{'preference': 2}
cpattee227,Christian,Pattee,20,30,{'preference': 3},{'preference': 5},{'preference': 1},{'preference': 2}
stubb581,Sibyl,Tubb,10,15,{'preference': 1},{'preference': 3},{'preference': 1},{'preference': 5}
nlaferty779,Nigel,Laferty,10,25,{'preference': 3},{'preference': 5},{'preference': 5},{'preference': 3}
mkurtz844,Melita,Kurtz,15,10,{'preference': 5},{'preference': 1},{'preference': 5},{'preference': 1}
dmariscal184,Delmer,Mariscal,10,25,{'preference': 4},{'preference': 4},{'preference': 2},{'preference': 3}
fhobday399,Fritz,Hobday,20,10,{'preference': 5},{'preference': 1},{'preference': 1},{'preference': 4}
tfahs588,Tyson,Fahs,30,15,{'preference': 3},{'preference': 1},{'preference': 3},{'preference': 5}
vplew161,Vicky,Plew,15,10,{'preference': 4},{'preference': 1},{'preference': 5},{'preference': 1}
kgarnsey146,Karen,Garnsey,5,15,{'preference': 4},{'preference': 3},{'preference': 5},{'preference': 3}
tkanzenbac308,Trinidad,Kanzenbach,30,20,{'preference': 1},{'preference': 4},{'preference': 1},{'preference': 1}
mstowbridg276,Minna,Stowbridge,20,5,{'preference': 4},{'preference': 2},{'preference': 4},{'preference': 5}
lgallego845,Lamont,Gallego,10,20,{'preference': 5},{'preference': 2},{'preference': 4},{'preference': 1}
voneill493,Vinita,Oneill,20,10,{'preference': 4},{'preference': 1},{'preference': 3},{'preference': 3}
tloconte908,Tiffanie,Loconte,25,15,{'preference': 3},{'preference': 5},{'preference': 2},{'preference': 3}
jfaulstich615,Jefferson,Faulstich,20,25,{'preference': 2},{'preference': 4},{'preference': 3},{'preference': 5}
orazinger41,Orlando,Razinger,10,30,{'preference': 2},{'preference': 3},{'preference': 4},{'preference': 5}
cfannell461,Colby,Fannell,5,30,{'preference': 2},{'preference': 3},{'preference': 3},{'preference': 3}
pernst378,Petronila,Ernst,5,30,{'preference': 4},{'preference': 2},{'preference': 2},{'preference': 4}
kotsman236,Kevin,Otsman,10,15,{'preference': 5},{'preference': 2},{'preference': 2},{'preference': 5}
fpilkins68,Florentino,Pilkins,5,10,{'preference': 4},{'preference': 3},{'preference': 1},{'preference': 3}
hyessios211,Hayden,Yessios,10,15,{'preference': 3},{'preference': 1},{'preference': 1},{'preference': 4}
ahukill235,Agustin,Hukill,15,30,{'preference': 4},{'preference': 2},{'preference': 1},{'preference': 3}
tstoneman276,Tommy,Stoneman,10,10,{'preference': 1},{'preference': 4},{'preference': 1},{'preference': 1}
ckindle104,Claudia,Kindle,15,25,{'preference': 4},{'preference': 4},{'preference': 2},{'preference': 4}
pmccart670,Philip,Mccart,5,5,{'preference': 2},{'preference': 2},{'preference': 5},{'preference': 3}
tvandyke261,Tanya,Vandyke,30,5,{'preference': 4},{'preference': 3},{'preference': 3},{'preference': 3}
hswavely489,Herschel,Swavely,25,10,{'preference': 1},{'preference': 1},{'preference': 3},{'preference': 3}
lpetrello562,Lourie,Petrello,20,15,{'preference': 5},{'preference': 3},{'preference': 2},{'preference': 5}
lbeel773,Lanell,Beel,30,25,{'preference': 1},{'preference': 5},{'preference': 3},{'preference': 4}
sgushard825,Shirley,Gushard,20,20,{'preference': 3},{'preference': 2},{'preference': 3},{'preference': 4}
gdoody356,German,Doody,20,15,{'preference': 4},{'preference': 4},{'preference': 2},{'preference': 4}
bvictorian950,Brady,Victorian,15,10,{'preference': 2},{'preference': 2},{'preference': 4},{'preference': 5}
owelshans32,Osvaldo,Welshans,20,15,{'preference': 4},{'preference': 5},{'preference': 1},{'preference': 1}
cvahle533,Catherina,Vahle,20,30,{'preference': 5},{'preference': 3},{'preference': 2},{'preference': 1}
mjanz199,Marcellus,Janz,30,25,{'preference': 4},{'preference': 3},{'preference': 1},{'preference': 1}
vgoist240,Vickey,Goist,30,5,{'preference': 1},{'preference': 4},{'preference': 1},{'preference': 5}
wrezak346,Wilburn,Rezak,5,25,{'preference': 5},{'preference': 1},{'preference': 4},{'preference': 1}
dlavoie775,Debi,Lavoie,15,5,{'preference': 1},{'preference': 1},{'preference': 5},{'preference': 1}
ckasen560,Christoper,Kasen,10,30,{'preference': 1},{'preference': 4},{'preference': 1},{'preference': 3}
sdenet20,Sheila,Denet,5,5,{'preference': 3},{'preference': 2},{'preference': 2},{'preference': 3}
tspreen746,Theola,Spreen,25,25,{'preference': 3},{'preference': 1},{'preference': 4},{'preference': 2}
gmonnin920,Garth,Monnin,15,15,{'preference': 1},{'preference': 2},{'preference': 3},{'preference': 1}
wilaria734,Waldo,Ilaria,25,30,{'preference': 1},{'preference': 1},{'preference': 1},{'preference': 5}
pbares118,Preston,Bares,25,10,{'preference': 5},{'preference': 1},{'preference': 1},{'preference': 2}
hdellapenn450,Hilton,Dellapenna,10,15,{'preference': 2},{'preference': 4},{'preference': 3},{'preference': 1}
dhemrick891,Dorotha,Hemrick,15,10,{'preference': 4},{'preference': 3},{'preference': 3},{'preference': 1}
mradigan682,Maida,Radigan,30,25,{'preference': 1},{'preference': 4},{'preference': 2},{'preference': 1}
tshin193,Trevor,Shin,10,30,{'preference': 1},{'preference': 1},{'preference': 3},{'preference': 4}
gkanaan482,Gil,Kanaan,25,25,{'preference': 4},{'preference': 1},{'preference': 4},{'preference': 2}
rmarrero28,Rickie,Marrero,5,20,{'preference': 5},{'preference': 3},{'preference': 4},{'preference': 4}
gkoda365,Gerald,Koda,10,25,{'preference': 4},{'preference': 1},{'preference': 2},{'preference': 3}
mbohnen401,Mitsuko,Bohnen,10,20,{'preference': 1},{'preference': 2},{'preference': 3},{'preference': 5}
asnapp906,Aurore,Snapp,10,10,{'preference': 4},{'preference': 4},{'preference': 4},{'preference': 4}
amaestre942,Ahmad,Maestre,15,20,{'preference': 5},{'preference': 5},{'preference': 5},{'preference': 1}
mmcgohan718,Margarito,Mcgohan,25,30,{'preference': 3},{'preference': 2},{'preference': 5},{'preference': 4}
tnicolay754,Torri,Nicolay,20,10,{'preference': 1},{'preference': 1},{'preference': 3},{'preference': 4}
slongnecke676,Sherilyn,Longnecker,25,5,{'preference': 1},{'preference': 5},{'preference': 1},{'preference': 3}
mbalsiger667,Monte,Balsiger,20,30,{'preference': 5},{'preference': 4},{'preference': 1},{'preference': 3}
jschuchard461,Jewel,Schuchardt,15,10,{'preference': 3},{'preference': 4},{'preference': 2},{'preference': 1}
cburkhead594,Caitlin,Burkhead,20,15,{'preference': 2},{'preference': 5},{'preference': 5},{'preference': 5}
dmericle15,Dan,Mericle,30,25,{'preference': 2},{'preference': 5},{'preference': 5},{'preference': 3}
egalleta706,Eddie,Galleta,15,15,{'preference': 4},{'preference': 5},{'preference': 3},{'preference': 3}
thawkings475,Trent,Hawkings,20,15,{'preference': 2},{'preference': 5},{'preference': 1},{'preference': 4}
sament615,Sammy,Ament,25,15,{'preference': 4},{'preference': 2},{'preference': 1},{'preference': 2}
tswerdloff894,Travis,Swerdloff,15,20,{'preference': 4},{'preference': 4},{'preference': 1},{'preference': 1}
cnale909,Cherly,Nale,15,30,{'preference': 4},{'preference': 2},{'preference': 1},{'preference': 4}
knose995,Keli,Nose,15,15,{'preference': 4},{'preference': 2},{'preference': 3},{'preference': 4}
vterr442,Veronika,Terr,25,25,{'preference': 2},{'preference': 3},{'preference': 3},{'preference': 3}
jmcinerny843,Jean,Mcinerny,10,15,{'preference': 2},{'preference': 4},{'preference': 2},{'preference': 1}
vmucklow904,Vernon,Mucklow,25,10,{'preference': 5},{'preference': 1},{'preference': 5},{'preference': 4}
cvanord170,Celesta,Vanord,15,10,{'preference': 4},{'preference': 5},{'preference': 3},{'preference': 5}
lwickliff650,Lawerence,Wickliff,10,5,{'preference': 2},{'preference': 1},{'preference': 3},{'preference': 4}
nmines962,Nathanael,Mines,25,20,{'preference': 1},{'preference': 3},{'preference': 5},{'preference': 3}
jgullung701,Julio,Gullung,10,30,{'preference': 4},{'preference': 3},{'preference': 4},{'preference': 5}
rgreenrose285,Rebecka,Greenrose,30,15,{'preference': 2},{'preference': 1},{'preference': 4},{'preference': 2}
lallin674,Lucius,Allin,15,30,{'preference': 2},{'preference': 4},{'preference': 5},{'preference': 3}
pwiniecki579,Pamela,Winiecki,30,25,{'preference': 1},{'preference': 3},{'preference': 5},{'preference': 4}
dbakley307,Devora,Bakley,10,15,{'preference': 5},{'preference': 1},{'preference': 1},{'preference': 1}
lweible748,Lloyd,Weible,5,30,{'preference': 5},{'preference': 2},{'preference': 5},{'preference': 4}
dvarella79,Douglass,Varella,15,15,{'preference': 5},{'preference': 1},{'preference': 2},{'preference': 3}
lfoxman471,Lakendra,Foxman,25,20,{'preference': 2},{'preference': 3},{'preference': 3},{'preference': 4}
ldipierro819,Lyndon,Dipierro,25,20,{'preference': 3},{'preference': 1},{'preference': 4},{'preference': 1}
ykrush689,Young,Krush,10,25,{'preference': 5},{'preference': 2},{'preference': 2},{'preference': 4}
jgulledge563,Johnathon,Gulledge,30,10,{'preference': 5},{'preference': 3},{'preference': 3},{'preference': 1}
rgeorgeson974,Rusty,Georgeson,15,15,{'preference': 3},{'preference': 2},{'preference': 3},{'preference': 2}
atippin749,Ailene,Tippin,30,15,{'preference': 2},{'preference': 4},{'preference': 5},{'preference': 3}
cachille497,Cindy,Achille,20,5,{'preference': 2},{'preference': 5},{'preference': 1},{'preference': 2}
clauser597,Chu,Lauser,30,20,{'preference': 3},{'preference': 4},{'preference': 3},{'preference': 3}
lweatherbe161,Linwood,Weatherbee,5,10,{'preference': 5},{'preference': 5},{'preference': 3},{'preference': 5}
sbrintnall198,Sanford,Brintnall,20,5,{'preference': 2},{'preference': 5},{'preference': 1},{'preference': 1}
kadebisi402,Kenneth,Adebisi,25,5,{'preference': 1},{'preference': 1},{'preference': 3},{'preference': 1}
